,Business,Entertainment,Politics,Sport,Tech
0,0.53125,0.6224489795918368,0.6620370370370371,0.6161616161616161,0.41776315789473684
1,0.5898876404494382,0.4778761061946903,0.3076923076923077,0.9423076923076923,0.5503355704697986
2,0.6590909090909091,0.6813186813186813,0.4418604651162791,0.391304347826087,0.8783783783783784
3,0.5506607929515418,0.6390977443609023,0.6636363636363637,0.7787610619469026,0.48917748917748916
4,0.5365853658536586,0.7159090909090909,0.29354838709677417,0.7439024390243902,0.26704545454545453
5,0.8666666666666667,0.7395833333333334,0.5793103448275863,0.6956521739130435,0.36807817589576547
6,0.7876712328767124,0.5874125874125874,0.32083333333333336,0.8813559322033898,0.5283018867924528
7,0.5649717514124294,0.38578680203045684,0.4691780821917808,0.9615384615384616,0.5645161290322581
8,0.8095238095238095,0.5874125874125874,0.3159851301115242,0.3977272727272727,0.15211267605633802
9,0.9896907216494846,0.5074626865671642,0.8666666666666667,0.6698113207547169,0.3413654618473896
10,0.7159090909090909,0.5,0.44805194805194803,0.6041666666666666,0.326007326007326
11,0.6618705035971223,0.5079365079365079,0.42574257425742573,0.71,0.616822429906542
12,0.7890625,0.34517766497461927,0.3424657534246575,0.5602836879432624,0.43478260869565216
13,0.45977011494252873,0.6349206349206349,0.4473684210526316,0.4264705882352941,0.4496124031007752
14,0.3843537414965986,0.8102189781021898,0.5975609756097561,1.0512820512820513,0.7903225806451613
15,0.6166666666666667,0.2955145118733509,0.8389830508474576,0.7272727272727273,0.2356020942408377
16,0.6597938144329897,0.15625,0.9850746268656716,0.5688073394495413,0.308411214953271
17,0.8591549295774648,0.8068181818181818,0.6,0.9915966386554622,0.5159235668789809
18,0.9029126213592233,0.5285714285714286,0.2226027397260274,0.90625,0.4805194805194805
19,0.4068965517241379,0.6545454545454545,0.3192488262910798,0.71,0.4337899543378995
20,0.6474358974358975,0.5431472081218274,0.35319148936170214,0.5514705882352942,0.6043956043956044
21,0.3813559322033898,0.45987654320987653,0.5270935960591133,0.5909090909090909,0.6190476190476191
22,0.7142857142857143,0.5944055944055944,0.5933333333333334,0.40930232558139534,0.375
23,0.7093023255813954,0.4744897959183674,0.8166666666666667,0.8831168831168831,0.6476190476190476
24,0.4177777777777778,0.6778523489932886,0.7652173913043478,0.684931506849315,0.6829268292682927
25,0.4266666666666667,0.5460526315789473,0.7155172413793104,0.7840909090909091,0.425
26,0.7477477477477478,0.5416666666666666,0.25165562913907286,0.9381443298969072,0.3755656108597285
27,0.8227848101265823,0.68,0.6440677966101694,0.6715328467153284,0.4
28,0.5974842767295597,0.5735294117647058,0.6344086021505376,0.8481012658227848,0.7287234042553191
29,0.8287037037037037,0.6237623762376238,0.6524064171122995,0.3864306784660767,0.4552238805970149
30,0.6012658227848101,0.8235294117647058,0.4305555555555556,0.7,0.2543478260869565
31,0.4726027397260274,0.26037735849056604,0.3870967741935484,0.6836734693877551,0.4379746835443038
32,0.6153846153846154,0.5179856115107914,0.484375,0.6153846153846154,0.4909090909090909
33,0.8015873015873016,0.4154929577464789,0.350253807106599,0.24202127659574468,0.49480968858131485
34,0.7920792079207921,0.680672268907563,0.3888888888888889,0.425531914893617,0.4327485380116959
35,0.7536231884057971,0.5816326530612245,0.5081081081081081,0.8529411764705882,0.8783783783783784
36,0.5555555555555556,0.5746268656716418,0.7363636363636363,0.668918918918919,0.85
37,0.6363636363636364,0.35428571428571426,0.5471698113207547,0.44680851063829785,0.4351145038167939
38,0.6597938144329897,0.4431818181818182,0.4051094890510949,0.61,0.7477477477477478
39,0.7615384615384615,0.4632352941176471,0.4007220216606498,0.23931623931623933,0.35918367346938773
40,0.6099290780141844,0.7368421052631579,0.3076923076923077,0.6936936936936937,0.39823008849557523
41,0.7739130434782608,0.625,0.4602510460251046,0.5508474576271186,0.8207547169811321
42,0.6542056074766355,0.5942622950819673,0.752,0.5652173913043478,0.6122448979591837
43,0.6595744680851063,0.5759493670886076,0.6593406593406593,0.5373134328358209,0.5178571428571429
44,0.5878787878787879,0.6697247706422018,0.5341614906832298,0.5957446808510638,0.6491228070175439
45,0.7833333333333333,0.7894736842105263,0.3882978723404255,0.8369565217391305,0.5289855072463768
46,0.8201438848920863,0.6637931034482759,0.4829059829059829,0.6296296296296297,0.5259259259259259
47,0.6774193548387096,0.6503496503496503,0.39015151515151514,0.49693251533742333,0.740506329113924
48,0.48986486486486486,0.5568862275449101,0.4829059829059829,0.35443037974683544,0.40585774058577406
49,0.3458646616541353,0.639751552795031,0.5634920634920635,0.576,0.43781094527363185
50,0.5766423357664233,0.3422818791946309,0.57,0.6440677966101694,0.510752688172043
51,0.45491803278688525,0.6190476190476191,0.6528925619834711,0.6323529411764706,0.45698924731182794
52,0.6641221374045801,0.7175572519083969,0.46048109965635736,0.9565217391304348,0.6363636363636364
53,1.0454545454545454,0.7074829931972789,0.7637795275590551,0.4662576687116564,0.646551724137931
54,0.6105263157894737,0.5838926174496645,0.49583333333333335,0.6201550387596899,0.5816326530612245
55,0.9814814814814815,0.6270270270270271,0.3786008230452675,0.891566265060241,0.6106870229007634
56,0.4396551724137931,0.6290322580645161,0.544,0.32189973614775724,0.5757575757575758
57,0.7596899224806202,0.575,0.48677248677248675,0.26004728132387706,0.37058823529411766
58,0.5337837837837838,0.5704697986577181,0.6683417085427136,0.2596491228070175,0.32
59,0.8412698412698413,0.8414634146341463,0.7512953367875648,0.4739583333333333,0.5283018867924528
60,1.0175438596491229,0.24145299145299146,0.5302013422818792,0.3939393939393939,0.4925373134328358
61,0.7664233576642335,0.4649122807017544,0.33746130030959753,0.6666666666666666,0.47093023255813954
62,0.6964285714285714,0.48148148148148145,0.7532467532467533,0.6962962962962963,0.48917748917748916
63,0.5345911949685535,0.31640625,0.5925925925925926,0.7291666666666666,0.3815789473684211
64,0.5422535211267606,0.759493670886076,0.5494505494505495,0.7702702702702703,0.5654761904761905
65,0.484375,0.7865853658536586,0.37280701754385964,0.3074712643678161,0.44964028776978415
66,0.6311475409836066,0.5229357798165137,0.3486238532110092,0.654320987654321,0.2920962199312715
67,0.5157232704402516,0.7821782178217822,0.33935018050541516,0.06470588235294118,0.5480225988700564
68,0.466403162055336,0.348993288590604,0.4676258992805755,0.28608923884514437,0.3807829181494662
69,0.82,0.5384615384615384,0.30416666666666664,0.31699346405228757,0.4838709677419355
70,0.8155339805825242,0.6242424242424243,0.7339449541284404,0.7766990291262136,0.2808641975308642
71,0.8195488721804511,0.5333333333333333,0.42105263157894735,0.4,0.21729490022172948
72,0.5701754385964912,1.0510204081632653,0.5069767441860465,0.6794871794871795,0.3333333333333333
73,0.8440366972477065,0.4594594594594595,0.7608695652173914,0.8513513513513513,0.49074074074074076
74,1.0119047619047619,0.3374233128834356,0.5311004784688995,0.4215686274509804,0.5178571428571429
75,0.5694444444444444,0.5108695652173914,0.5327102803738317,0.813953488372093,0.4506172839506173
76,0.32160804020100503,0.44654088050314467,0.9615384615384616,0.71875,0.323943661971831
77,1.0865384615384615,0.5217391304347826,0.36257309941520466,1.0978260869565217,0.35294117647058826
78,0.672566371681416,0.5851063829787234,0.41545893719806765,0.4732824427480916,0.4397905759162304
79,0.7,0.671875,0.5478260869565217,0.7789473684210526,0.6074074074074074
80,0.5172413793103449,0.5945945945945946,0.39880952380952384,0.3987341772151899,0.49074074074074076
81,0.7058823529411765,0.4431818181818182,0.34934497816593885,0.42272727272727273,0.42338709677419356
82,0.3347107438016529,0.7281553398058253,0.5966386554621849,0.8307692307692308,0.4791666666666667
83,0.6923076923076923,0.6847826086956522,0.6694214876033058,0.6323529411764706,0.448559670781893
84,0.7619047619047619,0.47643979057591623,0.29880478087649404,0.8611111111111112,0.5636363636363636
85,0.8736842105263158,0.5555555555555556,0.4444444444444444,0.6195652173913043,0.5544041450777202
86,0.47305389221556887,0.7721518987341772,0.48493975903614456,0.7191011235955056,0.386986301369863
87,0.6309523809523809,0.4594594594594595,0.3854166666666667,0.35443037974683544,0.3888888888888889
88,0.3583815028901734,1.178082191780822,0.285140562248996,0.4713375796178344,0.4666666666666667
89,0.4457831325301205,0.6165413533834586,0.5504587155963303,0.4430379746835443,0.22054380664652568
90,0.43902439024390244,0.8227848101265823,0.8214285714285714,0.5,0.5390070921985816
91,0.3375,0.6133333333333333,0.4375,0.6111111111111112,0.6956521739130435
92,0.5109489051094891,0.45864661654135336,0.6174496644295302,0.2927461139896373,0.27899686520376177
93,1.0,0.5045454545454545,0.41452991452991456,0.625,0.20053475935828877
94,0.6395348837209303,0.3926940639269406,0.5272727272727272,0.11149825783972125,0.2542372881355932
95,1.0434782608695652,0.5639097744360902,0.5569620253164557,0.6515151515151515,0.5476190476190477
96,0.23684210526315788,0.4605263157894737,0.3094170403587444,0.350597609561753,0.5404040404040404
